RA,Dec,Vmag,Bmag,B-V
92.154452,24.233524,16.4608,17.5276,1.0668
92.310562,24.23397,16.4819,17.684,1.2021
92.28864,24.233657,15.3962,16.3551,0.9589
91.991568,24.232358,17.0655,17.9591,0.8936
92.546625,24.233694,15.1748,16.0267,0.8519
92.41218,24.233352,15.3381,16.2209,0.8828
92.2479,24.233077,17.5326,18.3886,0.856
92.47253,24.233537,16.4307,17.3462,0.9155
92.472517,24.233536,16.4307,17.3462,0.9155
92.408269,24.231477,11.076,12.1662,1.0902
92.527635,24.233596,17.504,18.2358,0.7318
92.404109,24.231631,14.0022,14.892,0.8898
92.081101,24.231257,16.9452,17.7369,0.7917
92.105814,24.230451,15.9796,16.9315,0.9519
92.350663,24.231113,13.2468,14.1504,0.9036
92.27178,24.230942,13.9897,15.2441,1.2544
92.195447,24.230842,15.8495,16.5357,0.6862
92.153423,24.230743,15.6978,16.4375,0.7397
92.105825,24.230453,15.9795,16.9315,0.952
92.240591,24.229971,12.6431,13.1529,0.5098
92.204948,24.230608,15.6983,16.2714,0.5731
92.474348,24.230767,15.6513,17.0219,1.3706
92.474362,24.230768,15.6528,17.0219,1.3691
92.277104,24.230511,14.5687,15.327,0.7583
92.230406,24.230403,14.9047,15.5099,0.6052
92.057571,24.229802,17.1215,17.8934,0.7719
92.281942,24.230183,16.6622,17.5076,0.8454
92.25865,24.230018,16.7664,17.8003,1.0339
92.230407,24.230403,14.9047,15.5099,0.6052
92.223207,24.229941,17.2362,18.2188,0.9826
92.365439,24.228046,13.4906,14.138,0.6474
92.487894,24.229746,14.1855,14.9632,0.7777
92.362869,24.229213,13.7428,14.4888,0.746
92.020288,24.228025,15.9918,16.9154,0.9236
92.052726,24.22791,15.3587,16.3445,0.9858
92.052727,24.227903,15.359,16.3445,0.9855
92.469403,24.229512,16.1965,16.9872,0.7907
92.36542,24.228046,13.4906,14.138,0.6474
92.505475,24.228582,15.0752,15.8905,0.8153
92.435978,24.228605,16.8937,18.1054,1.2117
92.046629,24.227019,17.2169,17.9925,0.7756
92.010611,24.225668,13.5801,14.957,1.3769
92.008387,24.224533,15.6398,16.5394,0.8996
92.273062,24.227373,16.0797,16.7909,0.7112
92.121936,24.226823,17.2296,17.978,0.7484
92.142826,24.22507,13.9305,14.6222,0.6917
92.004796,24.225648,16.7588,17.6898,0.931
92.308655,24.22683,16.0768,17.0387,0.9619
92.065832,24.225113,13.5418,14.0184,0.4766
92.542918,24.227707,16.9993,17.8486,0.8493
92.148886,24.225358,15.7226,16.5324,0.8098
92.142816,24.22507,13.9309,14.6222,0.6913
92.374775,24.225032,12.8027,13.3423,0.5396
92.013545,24.223679,14.642,15.3927,0.7507
92.463371,24.225625,14.8008,15.5418,0.741
92.33299,24.22544,16.8995,17.7469,0.8474
92.228208,24.224792,17.2645,18.2283,0.9638
92.516071,24.225205,16.0838,16.8985,0.8147
92.306355,24.223889,13.2889,13.8986,0.6097
92.172149,24.223502,14.9161,15.8014,0.8853
92.274369,24.224212,17.0408,18.0052,0.9644
92.546815,24.224349,16.0968,17.1371,1.0403
92.398394,24.223364,12.749,13.2537,0.5047
92.37477,24.225032,12.8026,13.3423,0.5397
92.327036,24.221873,13.4864,14.1891,0.7027
92.501425,24.223543,15.252,15.8023,0.5503
91.99955,24.221022,16.2491,17.403,1.1539
92.228875,24.22189,16.8486,17.7263,0.8777
92.368438,24.222093,15.9866,16.6379,0.6513
91.990908,24.219203,14.7573,15.2682,0.5109
91.990901,24.219205,14.7571,15.2682,0.5111
92.160256,24.22107,16.3241,17.0663,0.7422
92.327068,24.221874,13.4861,14.1891,0.703
92.308654,24.221405,16.0352,16.897,0.8618
92.375621,24.221423,15.6089,16.458,0.8491
92.140567,24.220027,16.7218,17.6874,0.9656
92.385266,24.220102,13.8657,14.5434,0.6777
92.453983,24.220635,14.7581,15.5671,0.809
92.022413,24.219042,17.2011,18.0938,0.8927
92.531613,24.220805,17.1742,18.0815,0.9073
92.330804,24.219265,13.5736,14.2208,0.6472
92.272773,24.219075,13.0746,13.6627,0.5881
92.095921,24.219076,16.3838,17.3645,0.9807
92.330776,24.219268,13.5734,14.2208,0.6474
92.530039,24.220286,17.008,17.8998,0.8918
92.129011,24.218998,17.4972,18.3222,0.825
92.013103,24.217787,15.6401,16.3058,0.6657
92.2182,24.217731,13.7521,14.4267,0.6746
92.142533,24.218271,16.5192,17.2903,0.7711
92.174634,24.218503,17.2644,18.3332,1.0688
92.260812,24.218524,17.2135,18.2985,1.085
92.218199,24.217731,13.7521,14.4267,0.6746
92.00901,24.217129,16.5339,17.2619,0.728
92.065126,24.217455,16.5677,17.2569,0.6892
92.088565,24.217053,17.2255,18.0542,0.8287
92.078488,24.216746,15.7421,16.9659,1.2238
91.994911,24.216214,16.6629,17.445,0.7821
92.105049,24.216677,17.6226,18.4158,0.7932
92.353097,24.21636,12.7754,13.3037,0.5283
92.350662,24.216609,14.8983,15.7079,0.8096
92.520887,24.217477,17.4098,18.1322,0.7224
92.257954,24.21656,17.1968,18.0549,0.8581
92.055125,24.215824,17.3457,18.0219,0.6762
92.4901,24.216716,15.1689,16.3154,1.1465
92.112609,24.215443,15.0316,15.8037,0.7721
92.310569,24.216076,16.276,17.3745,1.0985
92.23969,24.216149,16.8502,17.8363,0.9861
92.189485,24.215517,14.8371,15.7547,0.9176
92.50089,24.216714,17.3132,18.389,1.0758
92.381736,24.215721,14.3566,15.1204,0.7638
92.316066,24.214361,11.6136,11.9637,0.3501
92.029457,24.214679,17.1307,18.2401,1.1094
92.16725,24.214376,13.0459,13.61,0.5641
92.107592,24.214849,16.8316,17.9892,1.1576
92.261188,24.214246,15.4079,16.3342,0.9263
92.261175,24.214247,15.4075,16.3342,0.9267
92.551363,24.215394,14.7616,15.8835,1.1219
92.197773,24.214346,15.5535,16.2645,0.711
92.177193,24.213308,10.98,12.1899,1.2099
92.367776,24.214889,15.9456,16.597,0.6514
92.517219,24.215033,15.1566,16.0044,0.8478
92.274021,24.214035,14.9988,15.7076,0.7088
92.162295,24.213757,15.4294,16.0901,0.6607
92.200621,24.213763,15.8166,16.6379,0.8213
92.253404,24.213842,16.4906,17.2949,0.8043
92.358766,24.214037,17.0034,17.9051,0.9017
92.089426,24.212969,17.42,18.2084,0.7884
92.54329,24.213574,13.3953,14.1914,0.7961
92.234852,24.21329,16.7827,17.6296,0.8469
92.219795,24.212726,16.6929,17.5608,0.8679
92.268244,24.211994,14.3171,15.1535,0.8364
92.470965,24.213106,15.9886,17.2362,1.2476
92.343963,24.212865,16.7881,17.7358,0.9477
92.268246,24.211988,14.3165,15.1535,0.837
92.052091,24.210685,17.4643,18.1988,0.7345
92.409082,24.211389,14.5838,15.2913,0.7075
92.522766,24.211281,13.4572,14.0873,0.6301
92.300853,24.211342,16.7301,17.6192,0.8891
92.11506,24.210291,16.0693,17.065,0.9957
92.062254,24.210186,16.4506,17.2822,0.8316
92.395574,24.211384,16.4782,17.2674,0.7892
92.24711,24.210384,14.6636,15.4875,0.8239
92.118968,24.21005,15.5049,16.1503,0.6454
92.384239,24.210987,16.8537,18.2517,1.398
92.182109,24.210047,17.1063,18.0654,0.9591
92.082758,24.209273,15.3779,16.6408,1.2629
92.517303,24.209033,13.6584,14.3221,0.6637
92.140167,24.209114,15.6164,16.838,1.2216
92.121529,24.209328,16.7939,17.8274,1.0335
92.366013,24.210079,16.9086,17.8478,0.9392
92.296871,24.208956,16.2912,17.0279,0.7367
92.517309,24.209033,13.6584,14.3221,0.6637
92.502942,24.209347,15.5335,16.41,0.8765
92.148301,24.208214,16.9869,17.6963,0.7094
92.073876,24.206992,15.2432,16.1387,0.8955
91.993895,24.207049,16.4859,17.4375,0.9516
92.373993,24.208664,16.9345,17.6884,0.7539
92.062588,24.206858,14.9105,16.135,1.2245
92.54513,24.208903,17.1988,18.1566,0.9578
92.475059,24.208125,14.5582,15.7783,1.2201
92.155058,24.207276,16.1504,16.9598,0.8094
92.422188,24.207876,15.8074,16.5779,0.7705
92.344697,24.207759,16.7693,17.7658,0.9965
92.33195,24.207732,16.2643,17.2712,1.0069
92.502966,24.20935,15.5324,16.41,0.8776
92.100981,24.206172,15.5709,16.3717,0.8008
92.404537,24.207103,15.9699,16.5197,0.5498
92.542116,24.206639,15.13,16.4015,1.2715
92.518156,24.206542,15.5607,16.5634,1.0027
92.160176,24.20526,15.0841,15.6486,0.5645
92.103896,24.205031,16.5884,17.293,0.7046
92.078736,24.204319,15.6989,16.6021,0.9032
92.334909,24.204868,13.5519,14.2217,0.6698
92.356507,24.205545,16.6942,17.6933,0.9991
92.272444,24.204951,15.7962,16.7331,0.9369
92.154218,24.204412,16.2249,17.0913,0.8664
92.148629,24.20376,14.0703,14.6978,0.6275
92.49684,24.205204,16.4491,17.1541,0.705
92.288543,24.204386,16.1005,17.0736,0.9731
92.0933,24.203648,16.4657,17.3854,0.9197
92.432176,24.204876,16.6212,17.556,0.9348
92.325219,24.204583,16.7141,17.7498,1.0357
92.164126,24.203689,16.4976,17.4228,0.9252
92.317753,24.204273,16.5379,17.3901,0.8522
92.211738,24.202994,13.8872,14.5876,0.7004
92.199852,24.203524,16.5288,17.354,0.8252
92.131338,24.202652,15.3226,16.214,0.8914
92.507391,24.203825,16.4706,17.3177,0.8471
92.507416,24.203823,16.4669,17.3177,0.8508
92.396603,24.203368,16.1513,16.9384,0.7871
92.447443,24.203578,16.1145,16.9495,0.835
92.159017,24.201351,15.8466,16.3853,0.5387
92.065633,24.201062,16.3985,17.2702,0.8717
92.361765,24.201615,15.198,16.017,0.819
92.237512,24.201232,15.207,16.2406,1.0336
92.198391,24.200947,14.8047,15.6085,0.8038
92.065638,24.201062,16.3986,17.2702,0.8716
92.3968,24.20085,13.1403,13.6033,0.463
92.469701,24.201464,16.9025,17.8829,0.9804
92.355318,24.20103,16.999,17.8013,0.8023
92.146392,24.200291,17.2323,18.0824,0.8501
92.252043,24.199922,14.4793,15.313,0.8337
92.521971,24.2007,17.0858,17.928,0.8422
92.436998,24.200069,15.8563,16.8547,0.9984
92.209085,24.199064,15.1497,16.0605,0.9108
92.08227,24.198777,17.1611,17.8871,0.726
92.001895,24.198384,16.5848,17.3311,0.7463
92.346587,24.199612,16.8478,17.6561,0.8083
92.147947,24.198693,16.4888,17.2454,0.7566
92.400429,24.199659,17.2412,18.0878,0.8466
92.058505,24.197684,14.5926,15.4061,0.8135
92.184892,24.197512,13.1555,13.8356,0.6801
92.420209,24.199133,16.5384,17.2445,0.7061
92.316438,24.198896,16.6984,17.7484,1.05
92.325013,24.197476,12.389,12.8242,0.4352
92.245952,24.197224,13.9119,14.7018,0.7899
92.149269,24.197179,17.0472,17.9254,0.8782
92.41133,24.195993,11.111,11.4001,0.2891
92.271015,24.197086,17.0229,18.1185,1.0956
92.102215,24.196425,17.264,17.8818,0.6178
92.004277,24.195542,15.9862,16.9033,0.9171
92.295118,24.196837,15.6479,16.3519,0.704
92.123124,24.195931,16.0701,16.868,0.7979
92.260964,24.196195,15.4447,16.1266,0.6819
92.25528,24.195946,14.9903,15.9077,0.9174
92.054506,24.195225,16.2496,16.9401,0.6905
92.34242,24.196046,14.6845,15.4136,0.7291
92.168255,24.195754,16.3295,17.0605,0.731
92.354948,24.195779,14.8741,15.4008,0.5267
92.322623,24.196105,12.7411,14.4453,1.7042
92.260965,24.196194,15.4447,16.1266,0.6819
92.154337,24.195153,16.5661,17.8937,1.3276
92.507619,24.196288,17.0734,17.8696,0.7962
92.408056,24.196108,14.8309,15.636,0.8051
92.247923,24.194352,14.3638,15.5984,1.2346
91.994934,24.193004,14.0486,14.9556,0.907
92.328589,24.19514,16.6054,17.6608,1.0554
92.328588,24.19514,16.6054,17.6608,1.0554
92.25529,24.195947,14.9903,15.9077,0.9174
92.137292,24.193828,16.7476,17.4265,0.6789
92.028645,24.192311,16.456,17.6883,1.2323
92.014456,24.192562,16.0965,16.7507,0.6542
92.251436,24.193675,16.5854,17.398,0.8126
92.501098,24.193526,13.7722,14.5518,0.7796
92.026887,24.192147,16.6972,17.8669,1.1697
92.284897,24.192617,13.9153,15.4798,1.5645
92.407183,24.192835,15.0681,15.7859,0.7178
92.301377,24.192289,13.9682,14.646,0.6778
92.239871,24.192332,16.8468,17.5524,0.7056
92.475855,24.1929,17.301,18.2013,0.9003
92.548818,24.192469,15.6688,16.6256,0.9568
92.048627,24.190884,17.2774,18.1954,0.918
92.445611,24.190615,13.1406,13.6236,0.483
92.336891,24.191326,16.4383,17.4271,0.9888
92.086911,24.187367,11.6698,12.2773,0.6075
92.24622,24.189907,14.3199,14.9852,0.6653
92.347978,24.189162,11.728,12.0895,0.3615
92.235245,24.189902,16.3898,17.3001,0.9103
92.298725,24.189954,15.8846,16.7671,0.8825
92.288217,24.189278,13.4604,14.0783,0.6179
92.28603,24.1867,13.1196,13.6916,0.572
92.546371,24.189216,14.5238,15.3177,0.7939
92.459502,24.190491,17.0858,18.1112,1.0254
92.086892,24.187367,11.6698,12.2773,0.6075
92.05463,24.188452,16.254,16.9317,0.6777
92.006018,24.187303,15.153,15.7386,0.5856
92.546367,24.189211,14.5238,15.3177,0.7939
92.445642,24.190616,13.1398,13.6236,0.4838
92.509527,24.188755,17.1645,18.1555,0.991
92.27259,24.187662,16.5069,17.3542,0.8473
92.268053,24.187732,16.9649,17.7671,0.8022
92.044285,24.186632,17.8334,18.5323,0.6989
92.311268,24.187403,16.1509,16.8261,0.6752
92.144868,24.186131,15.2015,16.0121,0.8106
92.435407,24.186595,15.1029,15.6879,0.585
92.449013,24.185621,16.2606,17.0653,0.8047
92.273246,24.185685,15.9591,16.7794,0.8203
92.359921,24.185234,13.7912,14.4462,0.655
92.21575,24.184799,15.0478,15.6219,0.5741
92.061148,24.184119,15.6255,16.4226,0.7971
92.449013,24.18562,16.2606,17.0653,0.8047
92.484965,24.185585,16.3688,17.408,1.0392
92.363172,24.185289,16.9711,17.8778,0.9067
92.537393,24.185374,15.9256,17.1594,1.2338
92.312999,24.184244,15.3893,16.2638,0.8745
92.201017,24.184096,17.4731,18.336,0.8629
92.197072,24.183528,15.2798,15.8723,0.5925
92.140944,24.183312,16.352,16.9963,0.6443
92.473466,24.184024,16.6481,17.4281,0.78
92.161765,24.18283,16.4721,17.3459,0.8738
92.394154,24.183451,17.2409,18.0463,0.8054
92.108835,24.181953,16.0488,17.241,1.1922
92.363477,24.182977,16.4121,17.1872,0.7751
